Order_id,Order_Date, Unit_Cost , Unit_Price ,Order_Qty,Channel,Promotion_Name,Product_Name,Product_SubCategory,Product_Category,State,Zone
14416,28 02 2014,5.47,9.99,360,Store,Deeper Promotion,Kekule Touch Stylus Pen E150 Red,Cell phones Accessories,Cell phones,Zamfara,North West
14418,18 04 2012,183.52,332,10,Store,No Discount,Kekule SLR Camera M144 Silver Grey,Digital SLR Cameras,Cameras and camcorders ,Anambra,South East
14420,16 06 2014,414.34,566,10,Online,No Discount,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey,Camcorders,Cameras and camcorders ,Nasarawa,North Central
14422,6 01 2012,2.71,12.99,6,Store,New Year Promotion,Kekule Dual Handset Cordless Phone System  E20 Black,Home & Office Phones,Cell phones,Bayelsa,South South
14423,17 04 2012,20.85,26.99,10,Store,No Discount,Kekule KSU-less key system M38 White,Home & Office Phones,Cell phones,Rivers,South South
14424,30 07 2013,404.95,"1,520.00",12,Store,Adventist Promotion,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,Camcorders,Cameras and camcorders ,Ebonyi,South East
14425,8 03 2014,5.96,25,12,Store,New Year Promotion,Kekule USB Cable M250 Blue,Cameras & Camcorders Accessories,Cameras and camcorders ,Bayelsa,South South
14428,27 03 2012,9.62,9.99,4,Store,Hammartan Promotion,Kekule Single-line phones E10 Black,Home & Office Phones,Cell phones,Benue,North Central
14429,9 04 2012,2.63,11.9,5,Store,No Discount,Kekule Cables To Go USB 2.0 Hard Drive Enclosure E920 White,Computers Accessories,Computers,Delta,South South
14430,28 07 2012,170.7,230,12,Store,Adventist Promotion,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,Smart phones & PDAs ,Cell phones,Zamfara,North West
14433,14 10 2014,281.58,627,13,Store,Xmas Holiday Promotion,A. Datum SLR Camera X139 Gold,Digital SLR Cameras,Cameras and camcorders ,Delta,South South
14434,5 03 2013,444.88,869,9,Store,Hammartan Promotion,Simpson LCD24W X300 Black,Monitors,Computers,Bauchi,North East
14436,9 04 2014,2.79,9.99,400,Online,No Discount,Kekule Touch Stylus Pen E150 Black,Cell phones Accessories,Cell phones,Ebonyi,South East
14438,26 10 2013,9.5,21.57,13,Online,Winners Promotion,Kekule 2G MP3 Player E200 Black,MP4&MP3,Audio,Ebonyi,South East
14439,8 02 2012,62.24,389,9,Store,Deeper Promotion,The Phone Company PDA Handheld 4.7 inch L650 Silver,Smart phones & PDAs ,Cell phones,Delta,South South
14440,20 01 2013,58.98,69,9,Store,Deeper Promotion,SV 8xDVD E100 Silver,VCD & DVD,TV and Video,Edo,South South
14441,14 06 2012,54.72,269.95,18,Store,Adventist Promotion,Simpson Desktop PC1.60 ED160 White,Desktops,Computers,Edo,South South
14442,9 09 2012,23.73,24.99,100,Store,No Discount,Cigarette Lighter Adapter for Kekule Phones E110 White,Cell phones Accessories,Cell phones,Kebbi,North West
14444,23 09 2013,142.63,299,10,Store,No Discount,Kekule Screen 113in M251 Black,Projectors & Screens,Computers,Delta,South South
14445,29 08 2012,0.24,25,12,Store,Adventist Promotion,Kekule USB Cable M250 Yellow,Cameras & Camcorders Accessories,Cameras and camcorders ,Ebonyi,South East
14446,16 09 2012,526.99,819,10,Store,No Discount,WWI LCD24 X300 Black,Monitors,Computers,Borno,North East
14447,26 08 2012,451.7,763.51,12,Store,Adventist Promotion,"Simpson 42"" LCD HDTV M55 Black",Televisions,TV and Video,Edo,South South
14449,11 05 2013,369.7,999,30,Online,No Discount,Proseware Projector 720p DLP56 Silver,Projectors & Screens,Computers,Nasarawa,North Central
14450,12 06 2014,0.08,1.99,24,Store,Adventist Promotion,SV USB Sync Charge Cable E700 Blue,Computers Accessories,Computers,Cross River,South South
14452,28 09 2013,475.5,559,20,Reseller,No Discount,WWI Desktop PC2.30 M2300 Black,Desktops,Computers,Kwara,North Central
14453,6 08 2013,22.76,28.99,9,Online,August Promotion,Kekule Hybrid system M60 Black,Home & Office Phones,Cell phones,Nasarawa,North Central
14454,20 12 2011,3.47,41.99,6,Store,Xmas Holiday Promotion,SV PCI Network Adapter E903 Silver,Computers Accessories,Computers,Katsina,North West
14456,5 07 2012,199.59,358,9,Store,August Promotion,"Kekule SLR Camera 35"" M358 Pink",Digital SLR Cameras,Cameras and camcorders ,Jigawa,North West
14457,29 05 2013,41,41.99,10,Store,No Discount,SV PCI Network Adapter E904 Silver,Computers Accessories,Computers,Ekiti,South West
14459,12 03 2012,22.65,480,10,Store,No Discount,Kekule Home Theater System 4.1 Channel M1420 White,Home Theater System,TV and Video,Zamfara,North West
14460,9 08 2012,39.3,79,6,Reseller,Adventist Promotion,Proseware Laser Jet Printer E100 Black,"Printers, Scanners & Fax",Computers,Delta,South South
14461,13 03 2013,115.41,280,10,Store,No Discount,The Phone Company PDA Palm 3.5 inch M810 White,Smart phones & PDAs ,Cell phones,Zamfara,North West
14463,2 11 2014,116,186.9,13,Store,Xmas Holiday Promotion,A. Datum Bridge Digital Camera M300 Pink,Digital Cameras,Cameras and camcorders ,Osun,South West
14464,21 05 2012,45.65,369,36,Store,Easter Promotion,Simpson Desktop PC1.80 ED180 White,Desktops,Computers,Kebbi,North West
14465,6 07 2012,75.58,148,6,Store,Adventist Promotion,A. Datum Slim Digital Camera M180 Grey,Digital Cameras,Cameras and camcorders ,Kaduna,North West
14471,18 09 2012,220.64,646,10,Store,No Discount,Kekule SLR Camera X143 Grey,Digital SLR Cameras,Cameras and camcorders ,Zamfara,North West
14472,31 10 2012,40.4,229,13,Store,Winners Promotion,Kekule Projector 480p M480 Silver,Projectors & Screens,Computers,Zamfara,North West
14474,18 05 2013,595.11,999,24,Reseller,Easter Promotion,Proseware Projector 720p DLP56 Black,Projectors & Screens,Computers,Kwara,North Central
14475,17 06 2014,36.28,188.5,10,Store,Adventist Promotion,A. Datum Advanced Digital Camera M300 Grey,Digital Cameras,Cameras and camcorders ,Kaduna,North West
14476,2 03 2012,5.14,59,4,Store,Deeper Promotion,Proseware CRT17 E104 Black,Monitors,Computers,Borno,North East
14477,4 07 2012,9.22,9.5,6,Store,Adventist Promotion,Kekule Power Inverter - DC to AC power inverter E900 White,Computers Accessories,Computers,Anambra,South East
14478,6 05 2012,2.41,11.9,5,Store,No Discount,Kekule 90W AC/DC Power Adapter E300 Grey,Computers Accessories,Computers,Ebonyi,South East
14479,19 07 2012,13.41,25.69,6,Catalog,Adventist Promotion,NT Bluetooth Stereo Headphones E52 Pink,Bluetooth Headphones,Audio,Ebonyi,South East
14481,1 09 2013,16.72,41.99,10,Reseller,No Discount,SV PCI Network Adapter E904 Silver,Computers Accessories,Computers,Kwara,North Central
14482,13 02 2012,13.32,269,4,Store,Deeper Promotion,SV Car Video TFT6.2W E6282 Silver,Car Video,TV and Video,Cross River,South South
14483,8 02 2014,4.08,39.99,12,Reseller,New Year Promotion,Kekule Electronic Private Automatic Branch Exchange M90 White,Home & Office Phones,Cell phones,Ogun,South West
14484,31 05 2012,33.91,38.99,12,Reseller,Easter Promotion,Kekule Private Automatic Branch Exchange M65 Black,Home & Office Phones,Cell phones,Kwara,North Central
14485,3 09 2012,123.68,231,12,Online,Adventist Promotion,A. Datum Full Frame Digital Camera X300 Orange,Digital Cameras,Cameras and camcorders ,Ebonyi,South East
14486,28 11 2012,39.4,99,6,Store,Xmas Holiday Promotion,SV Wireless LAN PCI Network Card Adapter E900 Black,Computers Accessories,Computers,Jigawa,North West
14487,4 06 2013,146.78,639,10,Store,No Discount,Litware Home Theater System 5.1 Channel M510 Silver,Home Theater System,TV and Video,Cross River,South South
14489,7 09 2013,19.66,69,8,Online,Convention Promotion,SV 8xDVD E100 Silver,VCD & DVD,TV and Video,Nasarawa,North Central
14490,7 09 2013,114.67,188.5,10,Store,No Discount,A. Datum Advanced Digital Camera M300 Silver,Digital Cameras,Cameras and camcorders ,Zamfara,North West
14491,24 09 2013,330.76,326,10,Store,No Discount,Proseware Laptop8.9 E089 Black,Laptops,Computers,Kaduna,North West
14492,9 12 2011,316.32,358,9,Store,Deeper Promotion,"Kekule SLR Camera 35"" M358 Grey",Digital SLR Cameras,Cameras and camcorders ,Delta,South South
14494,20 09 2013,238.63,432,10,Online,No Discount,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,Camcorders,Cameras and camcorders ,Ebonyi,South East
14495,6 01 2012,44.42,69,4,Store,Deeper Promotion,Simpson CRT19 E10 White,Monitors,Computers,Ebonyi,South East
14496,5 01 2013,2.24,3.35,180,Store,Hammartan Promotion,Kekule In-Line Coupler E180 Silver,Cell phones Accessories,Cell phones,Jigawa,North West
14498,6 05 2013,2.26,268,10,Store,No Discount,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,Smart phones & PDAs ,Cell phones,Kaduna,North West
14500,22 06 2013,64.85,329,12,Store,Adventist Promotion,SV Car Video LCD7 M7001 Black,Car Video,TV and Video,Delta,South South
14503,9 11 2014,10.35,23,13,Store,Winners Promotion,Kekule Lifestyles Series - Big Button Cordless phone M800 Black,Home & Office Phones,Cell phones,Zamfara,North West
14504,2 01 2012,14.56,129,4,Store,Deeper Promotion,Simpson LCD17W E203 White,Monitors,Computers,Akwa Ibom,South South
14505,13 04 2012,21.56,25.69,5,Store,No Discount,NT Bluetooth Stereo Headphones E52 Blue,Bluetooth Headphones,Audio,Anambra,South East
14507,26 07 2014,283.11,329,12,Store,Adventist Promotion,Kekule Home Theater System 2.1 Channel M1210 Silver,Home Theater System,TV and Video,Cross River,South South
14509,5 06 2012,3.67,289.99,12,Store,No Discount,Kekule DVD 15-Inch Player Portable L200 Silver,Movie DVD,"Music, Movies and Audio Books",Katsina,North West
14510,26 06 2013,423,482,12,Store,No Discount,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black,Camcorders,Cameras and camcorders ,Osun,South West
14511,11 08 2014,136.06,178,24,Online,Adventist Promotion,"Fabrikam Social Videographer 1/2"" 3mm E300 Blue",Camcorders,Cameras and camcorders ,Ebonyi,South East
14512,14 01 2012,224.51,436.2,9,Store,Deeper Promotion,"Fabrikam SLR Camera 35"" X358 Pink",Digital SLR Cameras,Cameras and camcorders ,Anambra,South East
14513,15 02 2012,17.69,35.99,9,Reseller,Hammartan Promotion,Kekule 4 Handset Cordless Phone System M86 Black,Home & Office Phones,Cell phones,Kwara,North Central
14514,5 04 2012,56.19,67.4,5,Store,No Discount,WWI Stereo Bluetooth Headphones E1000 Blue,Bluetooth Headphones,Audio,Edo,South South
14515,18 06 2012,1.91,4.74,240,Catalog,Adventist Promotion,Kekule Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,Cell phones Accessories,Cell phones,Ebonyi,South East
14516,1 12 2012,157.43,338,13,Catalog,Winners Promotion,"A. Datum SLR Camera 35"" M358 Silver Grey",Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East
14517,23 08 2014,55.35,59.99,20,Store,No Discount,Kekule 4G MP3 Player E400 Silver,MP4&MP3,Audio,Jigawa,North West
14519,13 09 2012,417.85,"2,295.00",10,Store,No Discount,Proseware Projector 1080p LCD86 Black,Projectors & Screens,Computers,Ebonyi,South East
14520,26 11 2012,99.04,199,4,Store,Convention Promotion,Kekule Home Theater System 2.1 Channel E1220 Black,Home Theater System,TV and Video,Zamfara,North West
14521,29 04 2014,233.54,280,10,Store,No Discount,The Phone Company PDA Palm 3.5 inch M810 Black,Smart phones & PDAs ,Cell phones,Akwa Ibom,South South
14523,13 07 2014,80.07,219,24,Store,Adventist Promotion,SV Car Video AM/FM E1001 Brown,Car Video,TV and Video,Kaduna,North West
14524,11 10 2014,0.95,889,13,Store,Winners Promotion,Kekule Home Theater System 7.1 Channel M1700 Brown,Home Theater System,TV and Video,Akwa Ibom,South South
14527,4 05 2012,4.68,599,12,Store,Easter Promotion,Proseware Laptop16 M610 White,Laptops,Computers,Ondo,South West
14528,7 09 2014,88.49,689,10,Store,No Discount,Litware Home Theater System 5.1 Channel M513 Silver,Home Theater System,TV and Video,Ebonyi,South East
14529,6 08 2014,105.99,189,18,Store,August Promotion,The Phone Company Touch Screen Phones - CRT M11 Black,Touch Screen Phones ,Cell phones,Ogun,South West
14531,25 02 2013,59.7,119.99,18,Online,Deeper Promotion,"Simpson 13"" Color TV E25 Black",Televisions,TV and Video,Ebonyi,South East
14532,3 01 2014,155.14,360,8,Store,Convention Promotion,Kekule Home Theater System 2.1 Channel M1230 White,Home Theater System,TV and Video,Nasarawa,North Central
14533,27 08 2014,243.27,402,6,Store,Adventist Promotion,The Phone Company PDA Phone 4.7 inches L360 Black,Smart phones & PDAs ,Cell phones,Anambra,South East
14536,18 10 2014,122.67,231,13,Store,Winners Promotion,A. Datum Full Frame Digital Camera X300 Black,Digital Cameras,Cameras and camcorders ,Ebonyi,South East
14537,25 09 2014,33.7,50.99,10,Store,No Discount,Kekule Optical USB Mouse M45 Grey,Computers Accessories,Computers,Borno,North East
14538,11 04 2012,173.16,398,10,Store,No Discount,The Phone Company PDA Palm 4.7 inch L850 Silver,Smart phones & PDAs ,Cell phones,Borno,North East
14539,22 04 2013,230.95,289,10,Catalog,No Discount,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,Touch Screen Phones ,Cell phones,Ebonyi,South East
14540,29 07 2014,5.97,11.5,10,Store,No Discount,Kekule Smart Battery M901 Grey,Computers Accessories,Computers,Jigawa,North West
14541,25 10 2014,489.91,819,6,Store,Winners Promotion,Proseware LCD24 X300 White,Monitors,Computers,Ebonyi,South East
14542,9 11 2013,289.52,299,8,Store,Convention Promotion,Kekule Home Theater System 2.1 Channel E1200 Silver,Home Theater System,TV and Video,Kogi,North Central
14545,5 03 2012,50.81,699,10,Store,No Discount,Proseware Projector 720p LCD56 Black,Projectors & Screens,Computers,Borno,North East
14546,4 04 2014,222.76,389,10,Store,No Discount,Fabrikam Laptop13.3W M3080 Red,Laptops,Computers,Borno,North East
14547,30 07 2012,123.47,299,6,Store,Adventist Promotion,Kekule Home Theater System 2.1 Channel E1200 Brown,Home Theater System,TV and Video,Cross River,South South
14550,24 11 2014,26.41,69,26,Store,Winners Promotion,Simpson CRT19 E10 Black,Monitors,Computers,Zamfara,North West
14552,20 08 2013,383.51,869,10,Online,No Discount,SV Car Video LCD9.2W X9281 Brown,Car Video,TV and Video,Kwara,North Central
14555,2 02 2013,143.78,279,9,Store,Deeper Promotion,Simpson LCD20W M240 White,Monitors,Computers,Kaduna,North West
14556,9 02 2014,69.77,398,9,Store,Deeper Promotion,The Phone Company PDA Palm 4.7 inch L850 Black,Smart phones & PDAs ,Cell phones,Akwa Ibom,South South
14558,28 03 2012,2.07,49.99,6,Store,New Year Promotion,Kekule Rechargeable Li-Ion Battery Pack E300 Silver,Cameras & Camcorders Accessories,Cameras and camcorders ,Jigawa,North West
14559,29 04 2014,461.98,"1,299.00",10,Store,No Discount,WWI Laptop19W X0196 Blue,Laptops,Computers,Akwa Ibom,South South
14560,27 07 2012,34.36,39.99,9,Store,August Promotion,Kekule Electronic Private Automatic Branch Exchange M90 Black,Home & Office Phones,Cell phones,Kwara,North Central
14561,18 05 2012,10.83,79,10,Store,No Discount,SV 4GB Laptop Memory M65 Black,Computers Accessories,Computers,Ebonyi,South East
14563,5 08 2012,364.43,627,12,Store,Adventist Promotion,A. Datum SLR Camera X135 Black,Digital SLR Cameras,Cameras and camcorders ,Borno,North East
14564,2 05 2013,64.28,267,10,Store,No Discount,The Phone Company Smart phones Unlocked M300 Black,Smart phones & PDAs ,Cell phones,Edo,South South
14565,20 03 2014,12.17,41.99,20,Store,No Discount,SV PCI Network Adapter E904 Silver,Computers Accessories,Computers,Akwa Ibom,South South
14566,3 01 2014,205.85,383,8,Store,Convention Promotion,Fabrikam Laptop10.1 M0100 White,Laptops,Computers,Delta,South South
14569,14 03 2014,151.16,"1,299.00",10,Store,No Discount,Simpson Laptop19W X1980 Blue,Laptops,Computers,Kaduna,North West
14571,24 07 2014,17.64,231,9,Reseller,August Promotion,A. Datum Full Frame Digital Camera X300 Orange,Digital Cameras,Cameras and camcorders ,Ogun,South West
14573,26 11 2014,128.18,259,13,Catalog,Winners Promotion,Proseware LCD20 M200 Black,Monitors,Computers,Ebonyi,South East
14574,5 01 2013,0.02,23,12,Online,New Year Promotion,Kekule Lifestyles Series - Big Button Cordless phone M800 Black,Home & Office Phones,Cell phones,Nasarawa,North Central
14576,7 07 2012,20.26,299.23,12,Store,Adventist Promotion,Kekule 8GB Clock & Radio MP3 Player X850 Blue,MP4&MP3,Audio,Delta,South South
14577,26 07 2012,70.3,189,6,Store,Adventist Promotion,The Phone Company Touch Screen Phones - CRT M11 Black,Touch Screen Phones ,Cell phones,Delta,South South
14578,7 03 2013,114.15,338,10,Store,No Discount,"A. Datum SLR Camera 35"" M358 Orange",Digital SLR Cameras,Cameras and camcorders ,Anambra,South East
14579,11 11 2013,9.72,11.5,13,Store,Winners Promotion,Kekule Smart Battery M901 White,Computers Accessories,Computers,Ebonyi,South East
14580,22 09 2013,100.44,179,10,Store,No Discount,WWI LCD19W M100 White,Monitors,Computers,Anambra,South East
14581,29 12 2011,158.74,268,8,Store,Convention Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,Digital Cameras,Cameras and camcorders ,Kwara,North Central
14582,16 02 2012,163.37,269,8,Online,Hammartan Promotion,SV Car Video TFT6.2W E6282 Brown,Car Video,TV and Video,Kwara,North Central
14583,3 02 2012,200.7,310,12,Reseller,New Year Promotion,The Phone Company Smart phones Unlocked International M800 Black,Smart phones & PDAs ,Cell phones,Ogun,South West
14584,17 12 2012,61.97,68,9,Store,Deeper Promotion,Kekule Lens Adapter M450 Silver,Cameras & Camcorders Accessories,Cameras and camcorders ,Anambra,South East
14586,26 04 2012,56.13,139,5,Catalog,No Discount,Kekule Screen 85in E085 Silver,Projectors & Screens,Computers,Ebonyi,South East
14587,17 11 2012,373.6,632,26,Reseller,Xmas Holiday Promotion,Kekule SLR Camera X145 Pink,Digital SLR Cameras,Cameras and camcorders ,Kwara,North Central
14588,27 05 2013,114.51,196.9,10,Store,No Discount,A. Datum SLR-like Digital Camera M400 Green,Digital Cameras,Cameras and camcorders ,Jigawa,North West
14591,5 06 2013,102.71,119.99,24,Catalog,Adventist Promotion,"Simpson 13"" Color TV E25 Silver",Televisions,TV and Video,Ebonyi,South East
14592,9 04 2014,423.48,799,10,Store,No Discount,Litware Home Theater System 7.1 Channel M710 Black,Home Theater System,TV and Video,Rivers,South South
14593,24 12 2011,130.52,290,9,Store,Deeper Promotion,A. Datum Super-zoom Digital Camera X300 Pink,Digital Cameras,Cameras and camcorders ,FCT,Federal Capital Territory
14594,14 01 2013,157.96,189,9,Store,Deeper Promotion,The Phone Company Touch Screen Phones - CRT M11 Grey,Touch Screen Phones ,Cell phones,Kaduna,North West
14595,19 01 2012,40.04,758,9,Reseller,Deeper Promotion,Proseware Laptop15.4W M518 White,Laptops,Computers,Delta,South South
